title,category,reviews
"파월 ""이란전쟁 충격, 통화정책에 반영할지는 일단 지켜봐야""",World,파월 이란 전쟁 충격 통화정책 반영 지켜보다
"中 화물선, 호르무즈 회항 사흘 만에 결국 해협 통과",World,화물선 호르무즈 회항 사흘 해협 통과
"루비오 ""호르무즈 해협, 어떻게든 다시 열린다""",World,루비 호르무즈 해협 린다
"‘위기의 사모대출’ 월가 로비 통했다...트럼프, ‘2경원’ 퇴직연금에 문호 개방",World,위기 사모 대출 로비 트럼프 경원 퇴직 연금 문호 개방
"튀르키예 ""이란서 날아온 4번째 탄도미사일 격추""",World,튀르키예 이란 날아오다 탄도미사일 격추
하이파 겨냥 공격…이란·헤즈볼라 ‘저항의 축’ 재결집,World,하이파 겨냥 공격 이란 헤즈볼라 저항 재결
튀르키예서 이란 발사 탄도미사일 4번째 격추,World,튀르키예 이란 발사 탄도미사일 격추
급격한 통화정책 변화에 선 그은 파월...“적절한 수준”,World,급격하다 통화정책 변화 파월 적절하다 수준
"독일 총리 ""시리아 난민 80％ 3년 안에 돌아가야""",World,독일 총리 시리아 난민 돌아가다
"이란·헤즈볼라, 이스라엘 산업도시 하이파 동시공격",World,이란 헤즈볼라 이스라엘 산업 도시 하이파 동시 공격
튀르키예서 이란 탄도미사일 4번째 격추,World,튀르키예 이란 탄도미사일 격추
"美국무 ""이란과 대화 진행 중…군사옵션은 협상 실패 대비""(종합)",World,국무 이란 대화 진행 군사 옵션 협상 실패 대비 종합
"이란·헤즈볼라, 이스라엘 산업도시 하이파 동시공격",World,이란 헤즈볼라 이스라엘 산업 도시 하이파 동시 공격
"1R 추미애, 2R 김동연..與 경기도지사 토론 '난타전'",World,추미애 김동연 경기도 지사 토론 난타
"“기업가치 379조, 남은 건 0명”…머스크 회사서 전원 탈출한 공동창업자들",World,기업 가치 남다 머스크 회사 전원 탈출 동창 업자
"미 재무 ""시간 지나면 미국이 호르무즈 통제권 되찾을 것""",World,밉다 재무 지나다 미국 호르무즈 통제 되찾다
"‘드론 과외’ 나선 러시아·우크라, 중동서 대리전",World,드론 과외 나선 러시아 크다 중동 대리전
美 지상군 투입 땐… ‘침몰 않는 항모’ 7개 섬 우선 점령 가능성,World,지상군 투입 침몰 항모 점령 가능성
중동 갑부 손님들 놓칠라…고급차업계 난감,World,중동 갑부 손님 놓치다 고급 업계 난감
"“이란, 군부가 권력 장악 친미 정권 수립 어려워… 6월까지 전쟁 계속될 듯”",World,이란 군부 권력 장악 친미 정권 수립 어렵다 전쟁 계속
성묘교회 미사 금지했다 혼쭐난 이스라엘,World,성묘교회 미사 금지 혼쭐 이스라엘
이란 미사일 공습에도 두바이 경마장은 ‘별천지’,World,이란 미사일 공습 두바이 경마장 별천지
이란-이스라엘 '이전투구'…네타냐후 영토 '야욕',World,이란 이스라엘 이전 투구 네타냐후 영토 야욕
"""이란 석유 원한다""…호르무즈 7개 섬 '눈독'",World,이란 석유 원하다 호르무즈 눈독
“협상 불발땐 이란 인프라 완전히 파괴”,World,협상 불발 이란 인프라 완전하다 파괴
"""이란과 합의 안 되면 하르그섬·모든 발전소 폭파""",World,이란 합의 르그 모든 발전소 폭파
미국·이란 협상 타결?‥더 격해진 중동 정세,World,미국 이란 협상 타결 격해지다 중동 정세
“폭탄 터져도 마트 굴러가”…40년 제재가 키운 이란 ‘맷집’,World,폭탄 터지다 마트 굴러가다 제재 키우다 이란 맷집
"이란 ""3000만원짜리 드론으로 美조기경보기 파괴…러 정보 제공""(종합)",World,이란 만원 짜다 드론 조기경보기 파괴 정보 제공 종합
"이라크에도 25만명 보냈는데…중동 배치 미군 5만명, 지상전 어렵다",World,이라크 보내다 중동 배치 미군 지상전 어렵다
"뉴욕 증시, 이란 전쟁 확전 양상에도 저가 매수에 상승 출발",World,뉴욕 증시 이란 전쟁 확전 양상 저가 매수 상승 출발
"美재무 ""시간 지나면 미국이 호르무즈 통제권 되찾을 것""",World,재무 지나다 미국 호르무즈 통제 되찾다
트럼프 “합의 결렬 땐 이란 발전소·하르그섬 완전히 파괴”,World,트럼프 합의 결렬 이란 발전소 르그 완전하다 파괴
"호르무즈서 회항했던 中화물선 2척, 이번엔 ‘무사 통과’",World,호르무즈 회항 화물선 무사 통과
"""트럼프, 이란 고농축 우라늄 무력탈취 군사작전 검토 중""",World,트럼프 이란 농축 우라늄 무력 탈취 군사작전 검토
[투나잇이슈] 중동 포화 한달째…'장대한 분노' 작전 언제까지?,World,투나잇 이슈 중동 포화 장대 분노 작전
"뉴욕증시, 저가 매수에 상승 출발…중동 긴장에 상승폭 제한",World,뉴욕증시 저가 매수 상승 출발 중동 긴장 상승 제한
“곧 타결” 언급 속 군사력 증강…‘강제 종전’ 최대 분수령,World,타결 언급 군사력 증강 강제 종전 최대 분수령
"미 국무장관 ""협상 선호하지만 실패 대비해야""",World,밉다 국무장관 협상 선호 실패 대비
이슬람 4개국 “미국에 호르무즈 통행료 제안”…국제법상 가능할까?,World,이슬람 개국 미국 호르무즈 통행료 제안 국제 가능하다
"美국무 ""우리는 협상·외교 선호하지만 실패에 대비해야""",World,국무 협상 외교 선호 실패 대비
“협상 잘 돼” VS “이란 석유 원해”…트럼프의 화전양면술,World,협상 자다 돼다 이란 석유 원하다 트럼프 화전 면술
"이란, 호르무즈 봉쇄 지휘관 사망 확인...""작전에는 차질 없어""",World,이란 호르무즈 봉쇄 지휘 사망 확인 작전 차질
"“미 지상군, 호르무즈 7개섬 투입 가능성”…7천여 명 출격 대기",World,밉다 지상군 호르무즈 개섬 투입 가능성 출격 대기
"“주요 해운사 중 처음”…중국 화물선, 호르무즈 해협 통과",World,주요 해운 처음 중국 화물선 호르무즈 해협 통과
“이란과 합의 안 되면 하르그섬·발전소 폭파”,World,이란 합의 르그 발전소 폭파
"호르무즈서 회항했던 중국 화물선, 이번엔 해협 통과",World,호르무즈 회항 중국 화물선 해협 통과
사흘전 회항했던중국 화물선…이번엔 호르무즈 해협 '통과',World,사흘 회항 중국 화물선 호르무즈 해협 통과
"러시아, 쿠바에 계속 원유 공급...""미국에 사전 통보""",World,러시아 쿠바 계속 원유 공급 미국 사전 통보
"지상전 압박 속 공방 격화...이스라엘, 최대 국방예산 통과",World,지상전 압박 격화 이스라엘 최대 국방 예산 통과
사우디 경질유 5월 가격 역대급 폭등할 듯...아시아 정유사 '비상',World,사우디 경질 가격 역대 폭등 아시아 유사 비상
"트럼프 ""이란의 발전소·유정·물시설 다 날려버릴 것…만약 호르무즈 개방 안한다면""",World,트럼프 이란 발전소 유정 시설 날다 버리다 호르무즈 개방
미군이 지상전에서 인질로 잡히면 벌어질 일…“재앙이 올 것” 이유는? [핫이슈],World,미군 지상전 인질 잡히다 벌어지다 재앙 오다 이유 핫이슈
"""불법 전쟁"" 선 그은 스페인, 미군기 영공 통과도 막았다",World,불법 전쟁 스페인 미군 영공 통과 막다
호르무즈서 사흘전 회항했던 中화물선 이번엔 '통과',World,호르무즈 사흘 회항 화물선 통과
"러시아, 쿠바에 계속 원유 공급...“미국에 사전 통보""",World,러시아 쿠바 계속 원유 공급 미국 사전 통보
"이집트 대통령 ""트럼프만이 멈출 수 있다""…유가 200달러 경고",World,이집트 대통령 트럼프 멈추다 유가 달러 경고
[속보] 트럼프 “이란과 곧 합의 안되면 하르그섬·발전소 폭파하고 끝낼것”,World,속보 트럼프 이란 합의 안되다 르그 발전소 폭파 끝내다
[속보]트럼프 “이란과 합의안되면 하르그섬·발전소 폭파”,World,속보 트럼프 이란 합의 안되다 르그 발전소 폭파
"이란 ""지상전은 재앙"" 경고...이스라엘 ""전선 확대""",World,이란 지상전 재앙 경고 이스라엘 전선 확대
'협상' 언급 속 군사력 증강...'강제 종전' 수순 밟나,World,협상 언급 군사력 증강 강제 종전 수순 밟다
"트럼프, 협상 정체에 ""이란 모든 발전소-하르그섬 폭파"" 경고",World,트럼프 협상 정체 이란 모든 발전소 르그 폭파 경고
"트럼프 ""이란 새 정권과 협상 진전…합의 없으면 에너지 시설 초토화""(종합)",World,트럼프 이란 정권 협상 진전 합의 에너지 시설 초토화 종합
사우디 경질유 5월 가격 역대급 폭등 전망…아시아 정유사 ‘초비상’,World,사우디 경질 가격 역대 폭등 전망 아시아 유사 초비상
트럼프의 경고 “이란과 합의안되면 하르그섬·발전소 폭파할 것”,World,트럼프 경고 이란 합의 안되다 르그 발전소 폭파
"트럼프 ""하르그섬 점령"" 엄포…이란, '호르무즈 7개 섬'에 방어선",World,트럼프 르그 점령 엄포 이란 호르무즈 방어선
"이란, 핵확산금지조약 탈퇴 추진…美 우라늄 탈취 작전 '고심'",World,이란 핵확산금지조약 탈퇴 추진 우라늄 탈취 작전 고심
“덩치 커 팔걸이 침범하면 좌석 2개 사야”…항공사 규정 논란,World,덩치 크다 팔걸이 침범 좌석 사다 항공사 규정 논란
“중국 교육은 신분상승 도구” 거침없던 독설가[시스루 피플],World,중국 교육 신분 상승 도구 거치다 독설 시스루 피플
트럼프 “합의 안 하면 이란 모든 발전소·유전 파괴” 위협,World,트럼프 합의 이란 모든 발전소 유전 파괴 위협
이란 미사일에 두 동강 난 美 '하늘의 지휘소'…사상 첫 전투 손실,World,이란 미사일 동강 하늘 지휘 사상 전투 손실
미 전략자산 ‘하늘의 눈’도 당했다…“러시아가 위성 사진 제공”,World,밉다 전략 자산 하늘 당하다 러시아 위성 사진 제공
미사일 파편에 ‘살충제’ 유출…중동 내 미국 캠퍼스 표적 경고,World,미사일 파편 살충제 유출 중동 미국 캠퍼스 표적 경고
"트럼프 ""이란과 휴전 곧 타결 안 되면 모든 이란 인프라 파괴"" 위협(2보)",World,트럼프 이란 휴전 타결 모든 이란 인프라 파괴 위협
사우디 경질유 5월 가격 역대급 폭등할듯…아시아 정유사 '비상',World,사우디 경질 가격 역대 폭등 아시아 유사 비상
"트럼프 ""호르무즈 즉각 개방 안되면 하르그섬·발전소 초토화"" 압박",World,트럼프 호르무즈 즉각 개방 안되다 르그 발전소 초토화 압박
트럼프 “나는 이란의 석유를 원해…하르그섬도 점령 가능” 압박,World,트럼프 이란 석유 원하다 르그 점령 가능 압박
"트럼프·시진핑 ‘대만 러브콜’… 美 의원 파견, 中은 국민당 초청",World,트럼프 시진핑 대만 러브콜 의원 파견 국민당 초청
"트럼프 진짜 속마음 공개? “이란 석유 가져오고 싶다, 많은 선택지 있어”",World,트럼프 진짜 속마음 공개 이란 석유 가져오다 싶다 많다 선택
"[중동 전쟁] “트럼프, 이란 우라늄 탈취 군사작전 검토”",World,중동 전쟁 트럼프 이란 우라늄 탈취 군사작전 검토
"이란 매체 ""의회, 美·이스라엘 핵시설 공격 후 'NPT 탈퇴' 검토""",World,이란 매체 의회 이스라엘 시설 공격 탈퇴 검토
일상 덮친 ‘워플레이션’…세탁비·포장재·음료컵 줄줄이 올랐다,World,일상 덮다 플레이 세탁 포장재 음료 줄줄이
"트럼프 ""협상 불발시 하르그섬·발전소 모두 파괴하고 끝낼 것""",World,트럼프 협상 불발 르그 발전소 파괴 끝내다
"이스라엘, 테헤란 기반 시설 집중 폭격…영토 확장 야욕도",World,이스라엘 테헤란 기반 시설 집중 폭격 영토 확장 야욕
트럼프 “이란과 합의 안되면 유전·발전소·하르그섬 초토화”,World,트럼프 이란 합의 안되다 유전 발전소 르그 초토화
[속보] 트럼프 “이란과 곧 합의 안되면 하르그섬과 모든 발전소 폭파”,World,속보 트럼프 이란 합의 안되다 르그 모든 발전소 폭파
"이란 ""미국 말은 항상 의심해야…직접 협상 동의한적 없어""",World,이란 미국 항상 의심 직접 협상 동의 한적
"트럼프 ""이란과 곧 합의 안되면 하르그섬과 모든 발전소 폭파""",World,트럼프 이란 합의 안되다 르그 모든 발전소 폭파
"중동전쟁 31일째…이란은 ""NPT 탈퇴""·美는 ""하르그섬 점령""",World,중동전쟁 이란 탈퇴 늘다 르그 점령
중재국 회담 끝났지만…'파키스탄 대화'는 안갯속,World,중재 회담 끝나다 파키스탄 대화 늘다 안갯속
"대학 건물들 폐허로…""미국 대학도 공격"" 경고",World,대학 건물 폐허 미국 대학 공격 경고
트럼프 “이란과 합의 안 되면 모든 발전소·유전 완전 파괴”,World,트럼프 이란 합의 모든 발전소 유전 파괴
"'하늘의 눈' 두 동강…이란 ""3천만 원으로 파괴""",World,하늘 동강 이란 천만 파괴
"스페인 ""이란 공격에 관련된 미군기 등 모든 항공편에 스페인 영공 폐쇄(종합)",World,스페인 이란 공격 관련 미군 모든 항공 스페인 영공 폐쇄 종합
이란 'NPT 탈퇴검토'에 美 '하르그섬 점령' 만지작(종합),World,이란 탈퇴 검토 르그 점령 종합
건설 승인도 안났는데…트럼프 “백악관 연회장 공사 순조롭게 진행돼”,World,건설 승인 나다 트럼프 백악관 회장 공사 진행 돼다
[뉴스특보] 전쟁 5주째…“에너지 전쟁은 이란이 승자”,World,뉴스특보 전쟁 에너지 전쟁 이란 승자
